20170221,13:52,16242,"PL 404/2014 privind stabilirea unor măsuri în domeniul pensiilor acordate beneficiarilor proveniţi din rândul aparatului auxiliar de specialitate al instanţelor judecătoreşti şi al parchetelor de pe lângă acestea, din rândul personalului diplomatic şi consular, din rândul funcţionarilor publici parlamentari, din rândul deputaţilor şi senatorilor, din rândul personalului aeronautic civil navigant profesionist din aviaţia civilă şi din cadrul Curţii de Conturi. Vot final respingere",272,272,0,0,-
20170221,13:53,16241,"PL 16/2010 privind exercitarea profesiei de kinetoterapeut, constituirea, organizarea şi funcţionarea Ordinului Kinetoterapeuţilor din România. Vot final respingere",280,271,4,4,1
20170221,13:53,16243,PL 175/2015 pentru modificarea şi completarea unor acte normative în domeniul protecţiei civile şi al situaţiilor de urgenţă. Vot final respingere,279,252,0,26,1
20170221,13:54,16244,PL 107/2015 pentru completarea art.9 din Legea nr.213/1998 privind bunurile proprietate publică. Vot final respingere,274,272,0,1,1
20170221,13:54,16245,PL 293/2014 pentru modificarea şi completarea Legii nr.188/1999 privind Statutul funcţionarilor publici. Vot final respingere,283,282,1,0,-
20170221,13:55,16246,PL 602/2014 pentru modificarea şi completarea dispoziţiilor Legii nr.188 din 8 decembrie 1999 privind Statutul funcţionarilor publici. Vot final respingere,281,280,0,0,1
20170221,13:55,16247,PL 893/2015 pentru modificarea şi completarea Legii nr.21/1991 privind cetăţenia română. Vot final respingere,282,281,1,0,-
20170221,13:56,16248,PL 651/2015 pentru completarea art.68 din Legea nr.254/2013 privind executarea pedepselor şi măsurilor privative de libertate dispuse de organele judiciare în cursul procesului penal. Vot final respingere,278,277,0,0,1
20170221,13:57,16249,PL 452/2013 pentru modificarea şi completarea Legii nr.272/2004 privind protecţia şi promovarea drepturilor copilului. Vot final respingere,278,278,0,0,-
20170221,13:57,16250,"PL 482/2015 pentru modificarea Art.48, alin.(1) şi (2) din Legea nr.67/2004 din 25 martie 2004 (Republicată) pentru alegerea autorităţilor administraţiei publice locale. Vot final respingere",283,253,26,4,-
20170227,16:08,16262,"PL 270/2016 privind aprobarea Ordonanţei de urgenţă a Guvernului nr.9/2016 pentru modificarea şi completarea Ordonanţei de urgenţă a Guvernului nr.195/2005 privind protecţia mediului, precum şi pentru modificarea art.3 din Ordonanţa de urgenţă a Guvernului nr.32/2015 privind înfiinţarea Gărzilor forestiere. Retrimitere la comisie",196,194,0,0,2
20170227,16:19,16263,PL 418/2016 privind aprobarea Ordonanţei de urgenţă a Guvernului nr.32/2016 pentru completarea Legii nr.227/2015 privind Codul fiscal şi reglementarea unor măsuri financiar-fiscale. Retrimitere la comisie,203,202,0,0,1
20170227,16:27,16264,PL 394/2013 pentru aprobarea Ordonanţei de urgenţă a Guvernului nr.80/2013 privind taxele judiciare de timbru. Retrimitere la comisie,217,217,0,0,-
20170227,16:33,16265,PL 477/2016 privind aprobarea Ordonanţei de urgenţă a Guvernului nr.22/2016 pentru modificarea Legii nr.265/2008 privind gestionarea siguranţei circulaţiei pe infrastructura rutieră. Retrimitere la comisie,209,207,0,0,2
20170227,16:59,16266,"PL 10/2017 privind aprobarea Ordonanţei de urgenţă a Guvernului nr.78/2016 pentru organizarea şi funcţionarea Direcţiei de Investigare a Infracţiunilor de Criminalitate Organizată şi Terorism, precum şi pentru modificarea şi completarea unor acte normative. Retrimitere la comisie",212,185,27,0,-
20170228,11:39,16273,PL 423/2016 privind instalarea infrastructurii pentru combustibili alternativi. Retrimitere la comisie - pentru un sfert de ora,117,117,0,0,-
20170228,11:54,16270,"PL 466/2016 privind ""Legea Centenarului Marii Uniri de la 1 Decembrie 1918"". Retrimitere la comisie",132,132,0,0,-
20170228,11:55,16267,PL 199/2015 pentru modificarea art.62 din Ordonanţa de urgenţă a Guvernului nr.23/2008 privind pescuitul şi acvacultura. Retrimitere la comisie,136,136,0,0,-
20170228,12:09,16268,PL 176/2015 pentru modificarea şi completarea Legii nr. 289/2002 privind perdelele forestiere de protecţie. Amendament respins,119,43,73,2,1
